etta,w12,w21,tau_A,w_EE_A,w_EI_A,w_IE_A,beta_A,theta_E_A,theta_I_A,tau_B,w_EE_B,w_EI_B,w_IE_B,beta_B,theta_E_B,theta_I_B
0.03143472597002983,0.6267384886741638,0.6628891825675964,0.016746552661061287,5.360185623168945,2.5637052059173584,9.636344909667969,5.326470851898193,5.734776973724365,-0.6139387488365173,0.01629875972867012,1.2152881622314453,2.5637052059173584,3.920254707336426,9.602911949157715,6.672203063964844,-0.018685314804315567
0.09965171664953232,0.9725534319877625,0.6388667821884155,0.016888055950403214,5.9999918937683105,3.862624168395996,8.255237579345703,6.625748634338379,3.746825933456421,-1.1828409433364868,0.016434386372566223,0.7008326649665833,3.862624168395996,4.596653938293457,0.06894104182720184,5.900692462921143,1.0682240724563599
0.017844144254922867,0.3436928689479828,0.2323198765516281,0.01666259765625,3.6898655891418457,5.919609069824219,7.414154052734375,4.8130927085876465,0.36707592010498047,-2.2276294231414795,0.016811048611998558,3.1326487064361572,5.919609069824219,2.300018787384033,6.0994367599487305,5.391801834106445,-9.967491149902344
0.030764654278755188,0.9302946925163269,0.521533191204071,0.01655798777937889,5.361092567443848,4.184302806854248,8.428886413574219,9.980513572692871,0.6355363726615906,-1.111596941947937,0.016071438789367676,3.078226327896118,4.184302806854248,3.561467170715332,7.674193859100342,-1.252482295036316,-2.7740890979766846
0.0009454528335481882,0.16949015855789185,0.16721807420253754,0.016228128224611282,3.163877010345459,8.852567672729492,6.192663669586182,4.04280948638916,4.753676414489746,-3.9527106285095215,0.016655810177326202,5.075427055358887,8.852567672729492,9.273372650146484,4.845638275146484,5.519524574279785,-8.068747520446777
0.0299806110560894,0.9701810479164124,0.0402616485953331,0.016015533357858658,5.79791259765625,9.618814468383789,8.105927467346191,9.11568832397461,3.6823811531066895,-4.527522087097168,0.016253620386123657,6.532215595245361,9.618814468383789,3.158719778060913,3.8580875396728516,7.745055675506592,-9.152552604675293
0.07574336975812912,0.8752363920211792,0.9976463317871094,0.016789929941296577,7.745145320892334,7.419763565063477,9.785232543945312,7.5266900062561035,3.454690933227539,-2.9879465103149414,0.016650527715682983,4.672165393829346,7.419763565063477,8.273480415344238,2.32663893699646,2.7344613075256348,-9.777873039245605
0.019605105742812157,0.9580288529396057,0.42000898718833923,0.016121286898851395,6.357868671417236,9.961053848266602,9.552319526672363,3.5342814922332764,0.059859756380319595,-2.0256450176239014,0.0162032600492239,3.522922992706299,9.961053848266602,6.139376163482666,3.7000315189361572,6.444408416748047,-3.848174810409546
0.07894822210073471,0.16021938621997833,0.7653388381004333,0.016450989991426468,6.75516939163208,5.259570598602295,8.635758399963379,9.113741874694824,0.5848920345306396,-0.09802599996328354,0.016939090564846992,0.7474203705787659,5.259570598602295,1.0997490882873535,6.45030403137207,5.687015056610107,-1.942105770111084
0.05916047841310501,0.7324609160423279,0.46821656823158264,0.016815070062875748,7.858931541442871,9.914260864257812,9.714701652526855,9.677688598632812,0.6905025839805603,-1.6267613172531128,0.01639753207564354,5.730984210968018,9.914260864257812,6.489410400390625,2.3775949478149414,3.1193478107452393,-0.6392170190811157
0.061641763895750046,0.9521551728248596,0.8678337335586548,0.016453566029667854,3.821561336517334,4.5475263595581055,7.680199146270752,6.812530517578125,5.329022407531738,-1.2306774854660034,0.01685469038784504,2.142228603363037,4.5475263595581055,7.307972431182861,1.4450753927230835,2.060948133468628,-6.28486442565918
0.0318429097533226,0.18367047607898712,0.331682950258255,0.016190938651561737,5.381695747375488,8.452234268188477,9.075544357299805,8.747800827026367,5.061861038208008,-3.6131598949432373,0.016053494065999985,9.5906343460083,8.452234268188477,0.6505772471427917,7.954342842102051,7.007073402404785,-2.255443811416626
0.08911420404911041,0.37990042567253113,0.1837664544582367,0.01658676564693451,7.237446308135986,3.709453582763672,8.365569114685059,1.0533515214920044,2.5166544914245605,-0.17251929640769958,0.01685398258268833,5.452244758605957,3.709453582763672,7.594946384429932,4.779190540313721,9.099164962768555,0.059046920388936996
0.00724437739700079,0.337663859128952,0.44313889741897583,0.016325611621141434,2.8007242679595947,1.0387955904006958,8.8090238571167,5.578267574310303,0.7327598929405212,0.2943687438964844,0.016410967335104942,8.10638427734375,1.0387955904006958,5.262167453765869,7.564508438110352,0.26486530900001526,-5.823419094085693
0.08357095718383789,0.71481853723526,0.08343928307294846,0.016032002866268158,5.4584174156188965,8.924055099487305,7.611128807067871,8.901742935180664,0.5914115309715271,-1.7333612442016602,0.0166338924318552,7.823249340057373,8.924055099487305,0.94134920835495,7.9195709228515625,8.073176383972168,-8.28819465637207
0.056775327771902084,0.466983824968338,0.22326935827732086,0.016239261254668236,7.45513916015625,4.616220474243164,9.977983474731445,8.619707107543945,0.569586455821991,-1.3751174211502075,0.016788838431239128,7.030862808227539,4.616220474243164,3.335566520690918,8.74502182006836,3.135618209838867,1.225763201713562
0.037571948021650314,0.40826350450515747,0.23564957082271576,0.016416475176811218,8.59570026397705,6.306575775146484,8.467937469482422,6.592097759246826,1.2195335626602173,-4.179838180541992,0.0167702604085207,7.133823871612549,6.306575775146484,8.898056030273438,6.9978766441345215,5.958694934844971,-0.06362633407115936
0.08934099227190018,0.7301735877990723,0.43479910492897034,0.01689492166042328,3.1227896213531494,8.94230842590332,8.34439754486084,5.6489715576171875,6.718142509460449,-2.098323106765747,0.016292158514261246,9.30161190032959,8.94230842590332,7.592380523681641,8.515210151672363,0.32042232155799866,-2.0055596828460693
0.0295680183917284,0.6946202516555786,0.4264405071735382,0.016879143193364143,3.7497315406799316,7.477201461791992,3.9029338359832764,9.121846199035645,0.6589934825897217,-0.3324022889137268,0.016828816384077072,9.574193000793457,7.477201461791992,8.418378829956055,0.4581029713153839,2.045226573944092,1.9960825443267822
0.020502744242548943,0.1260889619588852,0.568763017654419,0.01607358269393444,2.956669330596924,9.747666358947754,4.631978988647461,6.521755218505859,3.168060064315796,-4.472484588623047,0.016225963830947876,7.5139055252075195,9.747666358947754,7.242491722106934,2.0075461864471436,0.009217686019837856,-9.950212478637695
0.061808936297893524,0.7081701755523682,0.9967479705810547,0.01682836003601551,6.031844139099121,7.067694664001465,9.398704528808594,1.631298303604126,5.915013790130615,-2.5498769283294678,0.016255134716629982,4.091996669769287,7.067694664001465,5.350583076477051,3.1336357593536377,3.33412504196167,-2.8178672790527344
0.06589137762784958,0.38328009843826294,0.6041288375854492,0.016146443784236908,3.906479597091675,9.981852531433105,8.651434898376465,6.88777494430542,6.215662479400635,-6.722766399383545,0.016513420268893242,5.025031566619873,9.981852531433105,0.6355382800102234,7.658880233764648,7.464871883392334,0.7289736270904541
0.015314637683331966,0.5956380367279053,0.2238355129957199,0.016001850366592407,6.7621870040893555,6.876896381378174,7.798274517059326,9.572404861450195,2.3963170051574707,-3.355929136276245,0.016082407906651497,5.115400314331055,6.876896381378174,9.721430778503418,2.96872878074646,6.891374588012695,0.5878967642784119
0.02181149832904339,0.6932669878005981,0.4307675063610077,0.01631566882133484,6.745093822479248,6.85405158996582,6.449183940887451,9.315845489501953,0.7982134819030762,0.33023983240127563,0.01610010676085949,1.5786285400390625,6.85405158996582,3.1696441173553467,2.382788896560669,8.52932357788086,0.03952714055776596
0.08350379019975662,0.6857649683952332,0.0015209406847134233,0.016742629930377007,5.481497287750244,3.3415722846984863,7.311742305755615,6.640058517456055,3.181915760040283,-1.6095941066741943,0.01671270653605461,2.729400396347046,3.3415722846984863,2.197031021118164,9.21957778930664,1.2988070249557495,-9.142525672912598
0.07201335579156876,0.546079158782959,0.5948837995529175,0.016656925901770592,5.429337501525879,9.632972717285156,5.404031276702881,4.844935894012451,1.6408984661102295,-6.505274772644043,0.016375482082366943,8.638545036315918,9.632972717285156,1.1584466695785522,8.26801872253418,-0.5457693338394165,-4.3855881690979
0.08116592466831207,0.9981492161750793,0.31267860531806946,0.01618197187781334,4.637762069702148,7.347499847412109,7.00568151473999,5.499628067016602,0.4032803177833557,-1.7381700277328491,0.01685539074242115,1.7128180265426636,7.347499847412109,4.240018844604492,9.987750053405762,2.2399799823760986,-3.072477340698242
0.0970226377248764,0.6273225545883179,0.2891807556152344,0.016274983063340187,1.963401198387146,8.965005874633789,6.986397743225098,6.378604412078857,6.46327018737793,-1.2542407512664795,0.016203200444579124,4.933529853820801,8.965005874633789,2.3977482318878174,6.5112714767456055,7.2124481201171875,-2.904034376144409
0.035313017666339874,0.8622549176216125,0.2765502333641052,0.016752637922763824,2.670325756072998,7.722418308258057,8.942852020263672,9.767820358276367,0.6773888468742371,-5.042520523071289,0.016050776466727257,2.5476014614105225,7.722418308258057,5.4558634757995605,4.996720790863037,0.3137822449207306,-7.925106525421143
0.027874046936631203,0.838102400302887,0.2861294150352478,0.0166219063103199,4.7335968017578125,4.280961513519287,9.235897064208984,8.993338584899902,0.5869534611701965,-0.06521335989236832,0.016615889966487885,3.5051774978637695,4.280961513519287,7.2361674308776855,7.007267475128174,1.8798189163208008,-4.100013732910156
0.010226884856820107,0.9626827836036682,0.9629734754562378,0.016896435990929604,2.9686412811279297,7.01812744140625,2.455425977706909,5.740746974945068,1.0083271265029907,-4.233060836791992,0.016884837299585342,9.977204322814941,7.01812744140625,5.499790191650391,1.6294827461242676,9.30726146697998,-4.895371913909912
0.08269720524549484,0.01803402043879032,0.23745937645435333,0.016142668202519417,4.868699550628662,6.697434425354004,8.780817985534668,8.427825927734375,5.313102722167969,-1.6862373352050781,0.016499606892466545,2.2019429206848145,6.697434425354004,2.5253543853759766,6.282123565673828,6.159408092498779,-0.9332572221755981
0.07542071491479874,0.2979133427143097,0.254314661026001,0.016241278499364853,1.7767130136489868,9.805793762207031,9.668411254882812,7.66217041015625,9.241840362548828,-1.5820058584213257,0.01631871424615383,9.292263984680176,9.805793762207031,0.5888509750366211,0.9334892630577087,8.885565757751465,-3.750199317932129
0.004464435391128063,0.9622222781181335,0.1439950317144394,0.016287751495838165,8.04198169708252,6.509955883026123,9.46247386932373,9.048627853393555,0.7149498462677002,-0.04346933215856552,0.016177130863070488,6.759496688842773,6.509955883026123,3.0033411979675293,7.203629970550537,4.666592597961426,1.0056222677230835
2.0014829715364613e-5,0.20209071040153503,0.4902660846710205,0.016398951411247253,5.688188076019287,9.66580867767334,5.667808532714844,7.877050399780273,0.6542240977287292,-1.1258354187011719,0.016968145966529846,8.969470977783203,9.66580867767334,2.292353868484497,9.925662994384766,6.267117023468018,-2.7341880798339844
0.024903321638703346,0.6667179465293884,0.13695821166038513,0.01659528538584709,2.8992109298706055,2.414212226867676,7.503535270690918,7.951531410217285,6.018715858459473,0.13442933559417725,0.01676934026181698,1.7742011547088623,2.414212226867676,7.977175235748291,5.063664436340332,4.783110618591309,-3.922778844833374
0.08440837264060974,0.7111889719963074,0.5171849131584167,0.016320180147886276,4.280384063720703,5.565927028656006,8.899328231811523,9.623805046081543,5.975417137145996,-2.1262974739074707,0.01631864905357361,3.258028745651245,5.565927028656006,3.986616849899292,1.0948162078857422,-1.4859204292297363,-0.34937599301338196
0.02804698422551155,0.7880791425704956,0.32020774483680725,0.016531851142644882,1.7192751169204712,5.931572914123535,7.689271450042725,8.449959754943848,0.6412907242774963,-0.9718109369277954,0.016694344580173492,3.630882501602173,5.931572914123535,9.544538497924805,1.3000982999801636,7.121002197265625,-9.180317878723145
0.017903966829180717,0.7134613990783691,0.4695063829421997,0.01638742722570896,5.557575702667236,3.568488597869873,4.723710536956787,1.435194492340088,0.568753719329834,-0.4743160009384155,0.016369294375181198,4.749871730804443,3.568488597869873,3.875654458999634,8.613450050354004,9.078171730041504,-3.4155611991882324
0.015230719931423664,0.16215737164020538,0.25899600982666016,0.016055773943662643,5.761141777038574,5.762143135070801,5.562121868133545,6.475108623504639,0.48303747177124023,0.08361553400754929,0.01693934015929699,5.764910697937012,5.762143135070801,4.886784076690674,0.8169870972633362,0.10234066843986511,0.43343880772590637
0.03943199664354324,0.5042046308517456,0.8456863760948181,0.01642417535185814,3.0586838722229004,2.788451910018921,8.654044151306152,9.022315979003906,6.947009563446045,-0.42961829900741577,0.016266433522105217,3.068620443344116,2.788451910018921,1.8387439250946045,9.96727466583252,5.029423236846924,-7.2171220779418945
0.02404879592359066,0.6085876822471619,0.9696657061576843,0.016226395964622498,2.400442123413086,9.477609634399414,4.764087200164795,7.611275672912598,0.5436673760414124,-7.42336893081665,0.016165098175406456,6.403017520904541,9.477609634399414,0.41874295473098755,5.8721184730529785,0.07035724073648453,-0.6948927044868469
0.022244833409786224,0.8072509169578552,0.5493292808532715,0.016879839822649956,6.202627658843994,9.304794311523438,6.142035961151123,3.076141834259033,2.0073354244232178,-6.051262855529785,0.016312355175614357,4.375975131988525,9.304794311523438,5.450976848602295,7.766726970672607,-1.8008610010147095,-6.086253643035889
0.03819004073739052,0.5208146572113037,0.9095673561096191,0.016409125179052353,2.21016788482666,8.454766273498535,6.894224166870117,7.634249210357666,6.057356834411621,-2.2227630615234375,0.016697783023118973,7.822922229766846,8.454766273498535,6.1754913330078125,8.501527786254883,4.010419845581055,1.033091425895691
0.07070271670818329,0.2933677136898041,0.8002371191978455,0.016258422285318375,6.983858585357666,7.284379482269287,7.0205078125,8.075030326843262,0.7853880524635315,0.09706021845340729,0.01649969443678856,9.094742774963379,7.284379482269287,2.571575880050659,2.4704902172088623,2.913540840148926,-7.823625564575195
0.06542117893695831,0.28480666875839233,0.9669223427772522,0.016272082924842834,3.9185714721679688,7.118405342102051,5.579892158508301,3.1039235591888428,3.5505449771881104,-2.814964532852173,0.01659066043794155,2.751770496368408,7.118405342102051,0.5420262813568115,3.7331323623657227,2.183073043823242,-4.167670726776123
0.0916781947016716,0.5972890853881836,0.47703492641448975,0.016317378729581833,8.639415740966797,3.894803285598755,9.657334327697754,5.375359535217285,2.4933536052703857,-1.654450535774231,0.01611132174730301,4.051927089691162,3.894803285598755,6.208935260772705,1.6139161586761475,0.17793607711791992,-1.1472010612487793
0.042650382965803146,0.8295438885688782,0.8999160528182983,0.01691807620227337,8.823471069335938,7.721970081329346,7.868739128112793,1.6211528778076172,-1.2215615510940552,-5.168035984039307,0.01647883653640747,2.0919618606567383,7.721970081329346,3.918973684310913,5.633430004119873,9.216217994689941,-4.401882648468018
0.0667053610086441,0.08472680300474167,0.6005941033363342,0.016533030197024345,4.83509635925293,3.6428515911102295,9.802224159240723,4.14165735244751,0.22405655682086945,-0.8076876997947693,0.01617945358157158,7.542516708374023,3.6428515911102295,8.638666152954102,8.61458969116211,4.260250091552734,-8.570592880249023
0.053853604942560196,0.6150863170623779,0.5815340280532837,0.01637979783117771,3.933016777038574,6.796148777008057,4.474640369415283,6.7809929847717285,2.015817642211914,-4.103210926055908,0.01641618087887764,0.413459837436676,6.796148777008057,6.327332019805908,6.568882465362549,7.113837242126465,-5.428555488586426
0.02150147035717964,0.7447425127029419,0.7338142395019531,0.016995100304484367,5.111889362335205,3.445228338241577,6.952713966369629,8.276528358459473,3.2453014850616455,-1.3291717767715454,0.016850873827934265,5.381451606750488,3.445228338241577,9.939878463745117,0.21262018382549286,2.7350881099700928,-8.402483940124512
0.0758555680513382,0.8890241980552673,0.29097554087638855,0.01678052917122841,4.393702030181885,7.982475280761719,9.250499725341797,8.0556640625,0.5458928942680359,-3.745112180709839,0.016434811055660248,4.700067043304443,7.982475280761719,5.141312122344971,3.7358736991882324,1.5481383800506592,-5.964493274688721
0.08223000168800354,0.9383453726768494,0.6043687462806702,0.016716601327061653,5.058023929595947,4.524055004119873,4.221294403076172,2.4658050537109375,0.06977720558643341,-0.5566185116767883,0.01696835272014141,0.22104929387569427,4.524055004119873,9.157537460327148,7.110917568206787,8.719244003295898,1.6118336915969849
0.07010676711797714,0.7535572648048401,0.7977391481399536,0.016644541174173355,3.8514087200164795,4.838120937347412,5.695943355560303,7.133757591247559,3.2992911338806152,-1.964827537536621,0.016433490440249443,1.7964255809783936,4.838120937347412,2.8736422061920166,6.840503215789795,0.0175443347543478,0.675496518611908
0.08050423115491867,0.41442176699638367,0.12591403722763062,0.016024582087993622,4.149909496307373,5.460684776306152,8.782546043395996,8.337152481079102,0.5648568868637085,-1.946461796760559,0.016004884615540504,3.7234444618225098,5.460684776306152,6.1950225830078125,2.9051809310913086,1.7669761180877686,-2.38041615486145
0.009857439436018467,0.5070780515670776,0.006559586152434349,0.0169485155493021,2.4773685932159424,6.974091529846191,9.971768379211426,9.6749849319458,8.793994903564453,-0.7294009923934937,0.016081931069493294,1.205061912536621,6.974091529846191,8.611127853393555,1.9000697135925293,5.5015034675598145,-5.200536727905273
0.03099197708070278,0.6273050904273987,0.15563002228736877,0.01621808484196663,2.766613006591797,9.07442569732666,6.917047500610352,8.298163414001465,5.540956497192383,-6.355790615081787,0.016254156827926636,4.628660202026367,9.07442569732666,4.012795925140381,7.921525955200195,8.938392639160156,-0.6636941432952881
0.04860995337367058,0.7995040416717529,0.07802197337150574,0.016909146681427956,5.089695930480957,9.049393653869629,4.2526421546936035,3.9768500328063965,0.21847142279148102,-0.9999197125434875,0.01675160601735115,5.193962097167969,9.049393653869629,3.4925458431243896,5.742650985717773,1.5713443756103516,-4.717358112335205
0.04239986464381218,0.29433536529541016,0.7696337103843689,0.016901301220059395,6.38238525390625,5.691549301147461,9.103158950805664,9.145437240600586,0.628510057926178,0.2803824841976166,0.01690695993602276,4.261728763580322,5.691549301147461,2.8293190002441406,5.911776065826416,-0.9881095290184021,1.7967580556869507
0.06279850751161575,0.014643985778093338,0.4977394938468933,0.0168987475335598,5.428732395172119,9.259465217590332,5.800415515899658,8.461471557617188,1.6467211246490479,-6.7902140617370605,0.016137441620230675,2.823279857635498,9.259465217590332,1.4593610763549805,6.561234474182129,3.1058547496795654,-2.5901315212249756
0.0562678724527359,0.22714629769325256,0.12086053937673569,0.01624591462314129,4.837818622589111,5.190008163452148,4.266392707824707,5.829668998718262,1.0050009489059448,-3.130167245864868,0.01620418205857277,7.426880359649658,5.190008163452148,4.518365383148193,9.078298568725586,-1.6645756959915161,-0.5713021755218506
0.012210332788527012,0.20156359672546387,0.21537578105926514,0.016089171171188354,5.223312854766846,8.884638786315918,8.142108917236328,4.254238605499268,4.695131778717041,-5.1450958251953125,0.016768712550401688,3.1207022666931152,8.884638786315918,9.521618843078613,8.687414169311523,-0.8329060673713684,-9.945246696472168
0.07597837597131729,0.09387806802988052,0.09057839214801788,0.016314880922436714,6.3659749031066895,5.48445463180542,9.352075576782227,2.5517795085906982,5.345271587371826,0.2568909823894501,0.01608249731361866,3.782132863998413,5.48445463180542,1.1241369247436523,6.174213886260986,3.258373498916626,-9.470243453979492
0.05211859941482544,0.06742282956838608,0.023561567068099976,0.016092678532004356,6.2897419929504395,8.158839225769043,8.102266311645508,7.9062581062316895,3.2481236457824707,-4.150967597961426,0.016436927020549774,4.1264472007751465,8.158839225769043,7.148228645324707,4.448373317718506,-1.9283593893051147,-9.046440124511719
0.082707479596138,0.32143595814704895,0.19282373785972595,0.01631241664290428,7.739288330078125,5.84097957611084,8.92088794708252,4.160775184631348,2.9324862957000732,-3.0580899715423584,0.016549810767173767,2.5742690563201904,5.84097957611084,8.140290260314941,3.5950355529785156,1.90457022190094,1.7654569149017334
0.05876085162162781,0.8521401286125183,0.2610670328140259,0.016249848529696465,9.51346206665039,7.005399227142334,9.608104705810547,8.296538352966309,0.9715454578399658,0.42015957832336426,0.016151178628206253,9.042269706726074,7.005399227142334,1.0452532768249512,0.0359482616186142,6.223367214202881,-2.5531136989593506
0.004384424537420273,0.4527399241924286,0.5459356904029846,0.016747523099184036,2.441798448562622,7.027829647064209,6.962716579437256,9.732671737670898,5.858420372009277,-1.70378839969635,0.01676880195736885,0.3385043144226074,7.027829647064209,6.732125759124756,8.803980827331543,2.0393471717834473,-2.1775617599487305
0.03837941586971283,0.4723230004310608,0.6428198218345642,0.016630753874778748,4.471673488616943,5.202132701873779,4.7441582679748535,3.800891160964966,2.0634500980377197,-2.5919227600097656,0.016951370984315872,1.0276832580566406,5.202132701873779,1.0033702850341797,8.574464797973633,0.4106748402118683,1.3178342580795288
0.019382081925868988,0.6918274164199829,0.7814079523086548,0.016665125265717506,3.740868330001831,4.694014072418213,5.089143753051758,4.876294136047363,0.362151175737381,-0.5276119112968445,0.016780240461230278,6.909813404083252,4.694014072418213,6.4570441246032715,8.826340675354004,8.910798072814941,0.668340802192688
0.023350071161985397,0.6241862773895264,0.5736326575279236,0.016629548743367195,3.2622621059417725,4.760312080383301,9.424172401428223,5.443933010101318,0.3881537914276123,-3.134364604949951,0.016636481508612633,7.0882134437561035,4.760312080383301,9.778289794921875,2.768568992614746,0.700762927532196,-3.0765068531036377
0.07128103077411652,0.8946173787117004,0.8861883878707886,0.01666419208049774,2.8307855129241943,7.563849449157715,6.477724552154541,6.007863998413086,5.107357501983643,-3.6782097816467285,0.016252994537353516,3.650083303451538,7.563849449157715,4.371026039123535,6.645557403564453,3.1978018283843994,-2.064709424972534
0.04440285637974739,0.3028104901313782,0.8618735671043396,0.01644577831029892,5.149004936218262,7.52630615234375,4.626041889190674,4.407714366912842,0.3380228579044342,-0.7911665439605713,0.016519740223884583,7.0212931632995605,7.52630615234375,6.170807838439941,8.102869033813477,0.2827923595905304,-7.461202621459961
0.07226285338401794,0.5250650644302368,0.8632282614707947,0.01609230600297451,4.600213050842285,4.097875118255615,6.682971477508545,9.900986671447754,3.4133870601654053,-2.190267324447632,0.016753796488046646,7.453672409057617,4.097875118255615,6.839623928070068,7.856602668762207,5.013028621673584,1.9663692712783813
0.03471437841653824,0.8920217156410217,0.08274301886558533,0.016064699739217758,1.8954561948776245,4.229756832122803,8.89618968963623,9.956755638122559,0.6831974983215332,-1.503426194190979,0.016406193375587463,8.129484176635742,4.229756832122803,5.649226665496826,8.373242378234863,2.4402754306793213,1.266811490058899
